ruta_imagen1,ruta_imagen2,ruta_imagen3,theta_i,tstamp
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_336.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_336.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_336.png,"[2.356194490192345, -1.2566370614359172, 2.0, -2.473486804275127, -2.1453823378986887, 1.2338967282319548]",20:16:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_337.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_337.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_337.png,"[2.356194490192345, -1.2566370614359172, 2.0943951023931953, -2.966174072461229, -2.0758987797147075, 0.9161241499287143]",20:16:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_338.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_338.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_338.png,"[2.356194490192345, -1.2566370614359172, 1.832595714594046, -1.2927781108667578, -2.13010010912853, 1.2624403996225262]",20:16:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_339.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_339.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_339.png,"[2.356194490192345, -1.2566370614359172, 1.5707963267948966, -2.8326076400319318, -2.490011480844515, 0.732660629254003]",20:16:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_340.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_340.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_340.png,"[2.356194490192345, -1.2566370614359172, 1.308996938995747, -2.893468621831043, -2.0664696207850635, 2.3902811625004325]",20:16:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_341.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_341.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_341.png,"[2.356194490192345, -1.0471975511965979, -2.0, -1.614397660414112, -2.5964699945820238, 1.4458746494477437]",20:16:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_342.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_342.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_342.png,"[2.356194490192345, -1.0471975511965979, -2.0943951023931953, -1.7557441465831365, -2.3523537998626205, 2.5949891992589547]",20:16:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_343.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_343.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_343.png,"[2.356194490192345, -1.0471975511965979, -1.832595714594046, 0.3967107776716916, -2.3272079175185554, 0.5631695903121967]",20:16:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_344.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_344.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_344.png,"[2.356194490192345, -1.0471975511965979, -1.5707963267948966, -1.1494601214335156, -1.9223159817159006, 2.9506588304316215]",20:16:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_345.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_345.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_345.png,"[2.356194490192345, -1.0471975511965979, -1.308996938995747, -0.006145330169306185, -2.1626013853769592, 2.0989746546234005]",20:16:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_346.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_346.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_346.png,"[2.356194490192345, -1.0471975511965979, 2.0, -2.2149382936376782, -2.2414760669328135, 0.906864352140471]",20:16:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_347.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_347.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_347.png,"[2.356194490192345, -1.0471975511965979, 2.0943951023931953, 0.425593689764979, -1.9520673932062318, 2.3071144901569025]",20:16:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_348.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_348.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_348.png,"[2.356194490192345, -1.0471975511965979, 1.832595714594046, -2.800451186462421, -2.1293301520063768, 2.0890793522649553]",20:16:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_349.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_349.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_349.png,"[2.356194490192345, -1.0471975511965979, 1.5707963267948966, -1.9471700221247532, -2.0123683451663337, 2.9357966893669993]",20:16:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_350.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_350.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_350.png,"[2.356194490192345, -1.0471975511965979, 1.308996938995747, -1.2511776975709727, -2.2535182342161866, 0.2639277440125678]",20:16:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_351.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_351.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_351.png,"[2.356194490192345, -0.8377580409572782, -2.0, -0.8811244910340936, -1.7884869061970794, 0.27633008354457383]",20:16:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_352.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_352.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_352.png,"[2.356194490192345, -0.8377580409572782, -2.0943951023931953, -2.2382576805952747, -2.5843113467297907, 2.7008250992185174]",20:16:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_353.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_353.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_353.png,"[2.356194490192345, -0.8377580409572782, -1.832595714594046, -1.599042571695446, -1.9914597656468762, 0.8752613103491927]",20:16:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_354.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_354.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_354.png,"[2.356194490192345, -0.8377580409572782, -1.5707963267948966, -2.233233678982733, -2.310329955215008, 3.0136689740400717]",20:16:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_355.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_355.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_355.png,"[2.356194490192345, -0.8377580409572782, -1.308996938995747, -3.3761783017552878, -2.3447731569433743, 0.18676202024516594]",20:16:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_356.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_356.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_356.png,"[2.356194490192345, -0.8377580409572782, 2.0, -1.307693284695027, -2.1937991266400942, 0.5760162157867317]",20:16:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_357.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_357.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_357.png,"[2.356194490192345, -0.8377580409572782, 2.0943951023931953, -1.7252425447839617, -1.8855572297267325, 1.481604303574296]",20:16:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_358.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_358.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_358.png,"[2.356194490192345, -0.8377580409572782, 1.832595714594046, -1.6297888600719843, -1.7869608584869543, 1.67333114885077]",20:16:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_359.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_359.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_359.png,"[2.356194490192345, -0.8377580409572782, 1.5707963267948966, -1.639400581917298, -1.7607050664585675, 0.050080355954587895]",20:16:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_360.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_360.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_360.png,"[2.356194490192345, -0.8377580409572782, 1.308996938995747, -2.3911849079007235, -2.019774480250063, 0.8927598714229477]",20:17:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_361.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_361.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_361.png,"[3.141592653589793, -2.5132741228718345, -2.0, 0.7218202035720291, -2.1108873035574036, 1.857124554639606]",20:17:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_362.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_362.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_362.png,"[3.141592653589793, -2.5132741228718345, -2.0943951023931953, -1.7281719110214455, -1.7527628114820386, 0.7514349922000482]",20:17:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_363.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_363.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_363.png,"[3.141592653589793, -2.5132741228718345, -1.832595714594046, -1.2267953515449976, -2.6108247188175784, 2.8185330565531297]",20:17:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_364.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_364.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_364.png,"[3.141592653589793, -2.5132741228718345, -1.5707963267948966, 0.16391429457031936, -1.9443504115849466, 0.6309298888119893]",20:17:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_365.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_365.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_365.png,"[3.141592653589793, -2.5132741228718345, -1.308996938995747, -0.44946233728187046, -2.0674653333886526, 0.016706348560095494]",20:17:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_366.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_366.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_366.png,"[3.141592653589793, -2.5132741228718345, 2.0, 0.6160386563019986, -2.320969892363598, 3.002787307468572]",20:17:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_367.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_367.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_367.png,"[3.141592653589793, -2.5132741228718345, 2.0943951023931953, -1.2147658322163544, -1.8723459609748117, 0.21149706540887503]",20:17:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_368.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_368.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_368.png,"[3.141592653589793, -2.5132741228718345, 1.832595714594046, -2.0683583229222564, -2.348933960883028, 0.9176683091322281]",20:17:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_369.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_369.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_369.png,"[3.141592653589793, -2.5132741228718345, 1.5707963267948966, -1.714599048621666, -2.3670646051264224, 1.8186363508403012]",20:17:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_370.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_370.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_370.png,"[3.141592653589793, -2.5132741228718345, 1.308996938995747, -1.9820942059864182, -2.586645427372945, 1.160455983553255]",20:17:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_371.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_371.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_371.png,"[3.141592653589793, -2.303834612632515, -2.0, -2.335338788126066, -2.000994452304689, 0.5782796921423845]",20:17:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_372.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_372.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_372.png,"[3.141592653589793, -2.303834612632515, -2.0943951023931953, -1.6291625500263849, -2.466918450664828, 1.7437526407893895]",20:17:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_373.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_373.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_373.png,"[3.141592653589793, -2.303834612632515, -1.832595714594046, -2.4489791179218026, -2.540254638373882, 1.0581782016697374]",20:17:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_374.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_374.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_374.png,"[3.141592653589793, -2.303834612632515, -1.5707963267948966, -1.3695898565932882, -1.870124309055112, 2.141644765754134]",20:17:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_375.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_375.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_375.png,"[3.141592653589793, -2.303834612632515, -1.308996938995747, 0.7304379972890112, -2.156617748005224, 1.190912233154655]",20:17:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_376.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_376.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_376.png,"[3.141592653589793, -2.303834612632515, 2.0, 0.1033082456096035, -1.9897641558267323, 3.120495628310033]",20:17:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_377.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_377.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_377.png,"[3.141592653589793, -2.303834612632515, 2.0943951023931953, -3.0142550672329187, -2.03144424561688, 1.9828732635762119]",20:17:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_378.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_378.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_378.png,"[3.141592653589793, -2.303834612632515, 1.832595714594046, 0.8180338081737468, -2.5191461603874026, 1.8253454331446994]",20:17:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_379.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_379.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_379.png,"[3.141592653589793, -2.303834612632515, 1.5707963267948966, 0.28678597305716735, -1.9060611716300082, 0.34699480616846207]",20:17:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_380.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_380.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_380.png,"[3.141592653589793, -2.303834612632515, 1.308996938995747, -1.0897524128877225, -1.8189808991494067, 2.1441386992768456]",20:17:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_381.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_381.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_381.png,"[3.141592653589793, -2.0943951023931957, -2.0, -2.056555660037966, -2.012700842937672, 0.3901316740624306]",20:17:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_382.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_382.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_382.png,"[3.141592653589793, -2.0943951023931957, -2.0943951023931953, -1.1362535566835805, -1.9969588418196556, 1.3984350647326844]",20:17:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_383.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_383.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_383.png,"[3.141592653589793, -2.0943951023931957, -1.832595714594046, -2.1059021297485847, -1.874602278831282, 2.5105839107328265]",20:17:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_384.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_384.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_384.png,"[3.141592653589793, -2.0943951023931957, -1.5707963267948966, -3.242184038715923, -1.9346940685001661, 0.1371091548362899]",20:17:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_385.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_385.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_385.png,"[3.141592653589793, -2.0943951023931957, -1.308996938995747, -2.7579014557392796, -1.8881514060985878, 2.512620770267866]",20:17:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_386.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_386.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_386.png,"[3.141592653589793, -2.0943951023931957, 2.0, -0.5005892810596229, -2.390320291839158, 0.8718659344401984]",20:17:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_387.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_387.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_387.png,"[3.141592653589793, -2.0943951023931957, 2.0943951023931953, -2.357005108570608, -2.2290672815267003, 0.5910482080947687]",20:17:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_388.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_388.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_388.png,"[3.141592653589793, -2.0943951023931957, 1.832595714594046, -1.8443254718948385, -1.908356180232338, 2.8281047447781282]",20:17:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_389.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_389.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_389.png,"[3.141592653589793, -2.0943951023931957, 1.5707963267948966, -0.3510129960156516, -1.8411003639684411, 0.19424650617154052]",20:17:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_390.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_390.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_390.png,"[3.141592653589793, -2.0943951023931957, 1.308996938995747, -2.3544371026480473, -2.1740941217197887, 2.864173601860826]",20:18:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_391.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_391.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_391.png,"[3.141592653589793, -1.884955592153876, -2.0, 0.13695955400539894, -2.5325872999778567, 2.260251803097146]",20:18:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_392.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_392.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_392.png,"[3.141592653589793, -1.884955592153876, -2.0943951023931953, 0.10726115569692896, -2.34254635329557, 2.2621795058417633]",20:18:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_393.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_393.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_393.png,"[3.141592653589793, -1.884955592153876, -1.832595714594046, -2.0387597404026825, -1.9711058940050619, 2.205990621094769]",20:18:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_394.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_394.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_394.png,"[3.141592653589793, -1.884955592153876, -1.5707963267948966, -1.3089226116592183, -1.9425307082974153, 0.1253448599028167]",20:18:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_395.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_395.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_395.png,"[3.141592653589793, -1.884955592153876, -1.308996938995747, 0.7852210584960813, -2.155185632159041, 1.679735127749863]",20:18:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_396.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_396.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_396.png,"[3.141592653589793, -1.884955592153876, 2.0, -2.2431617278712874, -1.7668019031019515, 2.3517452704087565]",20:18:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_397.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_397.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_397.png,"[3.141592653589793, -1.884955592153876, 2.0943951023931953, -2.063516713025016, -2.3118762750592814, 1.4612200491099645]",20:18:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_398.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_398.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_398.png,"[3.141592653589793, -1.884955592153876, 1.832595714594046, -1.6361595131002569, -2.1605232084371213, 1.559792870608966]",20:18:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_399.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_399.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_399.png,"[3.141592653589793, -1.884955592153876, 1.5707963267948966, -3.277230341020429, -1.9195313810062071, 1.8591021666109475]",20:18:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_400.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_400.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_400.png,"[3.141592653589793, -1.884955592153876, 1.308996938995747, -1.258940086242812, -1.8691688999341236, 2.8882265360054737]",20:18:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_401.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_401.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_401.png,"[3.141592653589793, -1.6755160819145565, -2.0, 0.24654078529571333, -1.759963961399234, 1.9083434941372819]",20:18:22
