ruta_imagen1,ruta_imagen2,ruta_imagen3,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[0.7853981633974483, -0.8377580409572782, 1.308996938995747, 84.00431542356307, 59.62487751406154, 13.536793130069508].png","capturas/raw1/img_[0.7853981633974483, -0.8377580409572782, 1.308996938995747, 84.00431542356307, 59.62487751406154, 13.536793130069508].png","capturas/raw2/img_[0.7853981633974483, -0.8377580409572782, 1.308996938995747, 84.00431542356307, 59.62487751406154, 13.536793130069508].png",0.785398163397448,-0.837758040957278,1.30899693899575,84.0043154235631,59.6248775140615,13.5367931300695
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, -2.0, 154.5262893764236, 173.54314441503584, 58.0896201420411].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, -2.0, 154.5262893764236, 173.54314441503584, 58.0896201420411].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, -2.0, 154.5262893764236, 173.54314441503584, 58.0896201420411].png",1.5707963267949,-2.51327412287183,-2,154.526289376424,173.543144415036,58.0896201420411
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, -2.0943951023931953, 90.59164953586902, 71.76799438748353, 102.99528633041204].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, -2.0943951023931953, 90.59164953586902, 71.76799438748353, 102.99528633041204].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, -2.0943951023931953, 90.59164953586902, 71.76799438748353, 102.99528633041204].png",1.5707963267949,-2.51327412287183,-2.0943951023932,90.591649535869,71.7679943874835,102.995286330412
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, -1.832595714594046, 127.50160159377363, 94.79018342481726, 52.381027477930566].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, -1.832595714594046, 127.50160159377363, 94.79018342481726, 52.381027477930566].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, -1.832595714594046, 127.50160159377363, 94.79018342481726, 52.381027477930566].png",1.5707963267949,-2.51327412287183,-1.83259571459405,127.501601593774,94.7901834248173,52.3810274779306
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, -1.5707963267948966, 11.648553695318425, 172.05442862243618, 60.81012039262189].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, -1.5707963267948966, 11.648553695318425, 172.05442862243618, 60.81012039262189].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, -1.5707963267948966, 11.648553695318425, 172.05442862243618, 60.81012039262189].png",1.5707963267949,-2.51327412287183,-1.5707963267949,11.6485536953184,172.054428622436,60.8101203926219
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, -1.308996938995747, 147.27667715614112, 162.3364821457235, 115.62197723560254].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, -1.308996938995747, 147.27667715614112, 162.3364821457235, 115.62197723560254].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, -1.308996938995747, 147.27667715614112, 162.3364821457235, 115.62197723560254].png",1.5707963267949,-2.51327412287183,-1.30899693899575,147.276677156141,162.336482145724,115.621977235603
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, 2.0, 149.81934730624567, 21.97065022085816, 97.46461307989043].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, 2.0, 149.81934730624567, 21.97065022085816, 97.46461307989043].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, 2.0, 149.81934730624567, 21.97065022085816, 97.46461307989043].png",1.5707963267949,-2.51327412287183,2,149.819347306246,21.9706502208582,97.4646130798904
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, 2.0943951023931953, 42.676404549719706, 161.67539533737346, 66.2665736177022].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, 2.0943951023931953, 42.676404549719706, 161.67539533737346, 66.2665736177022].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, 2.0943951023931953, 42.676404549719706, 161.67539533737346, 66.2665736177022].png",1.5707963267949,-2.51327412287183,2.0943951023932,42.6764045497197,161.675395337373,66.2665736177022
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, 1.832595714594046, 61.559310517645166, 11.56286502825811, 5.571434737386516].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, 1.832595714594046, 61.559310517645166, 11.56286502825811, 5.571434737386516].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, 1.832595714594046, 61.559310517645166, 11.56286502825811, 5.571434737386516].png",1.5707963267949,-2.51327412287183,1.83259571459405,61.5593105176452,11.5628650282581,5.57143473738652
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, 1.5707963267948966, 146.67064839916586, 40.588255212690676, 60.11397059227712].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, 1.5707963267948966, 146.67064839916586, 40.588255212690676, 60.11397059227712].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, 1.5707963267948966, 146.67064839916586, 40.588255212690676, 60.11397059227712].png",1.5707963267949,-2.51327412287183,1.5707963267949,146.670648399166,40.5882552126907,60.1139705922771
"capturas/raw/img_[1.5707963267948966, -2.5132741228718345, 1.308996938995747, 88.46843303975734, 178.2502355212685, 24.125112265559203].png","capturas/raw1/img_[1.5707963267948966, -2.5132741228718345, 1.308996938995747, 88.46843303975734, 178.2502355212685, 24.125112265559203].png","capturas/raw2/img_[1.5707963267948966, -2.5132741228718345, 1.308996938995747, 88.46843303975734, 178.2502355212685, 24.125112265559203].png",1.5707963267949,-2.51327412287183,1.30899693899575,88.4684330397574,178.250235521269,24.1251122655592
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, -2.0, 134.99587654413153, 60.172527714320175, 114.67245744137438].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, -2.0, 134.99587654413153, 60.172527714320175, 114.67245744137438].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, -2.0, 134.99587654413153, 60.172527714320175, 114.67245744137438].png",1.5707963267949,-2.30383461263251,-2,134.995876544132,60.1725277143202,114.672457441374
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, -2.0943951023931953, 0.6109807695403613, 157.7512470765883, 152.21879003417806].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, -2.0943951023931953, 0.6109807695403613, 157.7512470765883, 152.21879003417806].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, -2.0943951023931953, 0.6109807695403613, 157.7512470765883, 152.21879003417806].png",1.5707963267949,-2.30383461263251,-2.0943951023932,0.610980769540361,157.751247076588,152.218790034178
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, -1.832595714594046, 46.97281157701778, 142.87270476158338, 153.18067263132647].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, -1.832595714594046, 46.97281157701778, 142.87270476158338, 153.18067263132647].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, -1.832595714594046, 46.97281157701778, 142.87270476158338, 153.18067263132647].png",1.5707963267949,-2.30383461263251,-1.83259571459405,46.9728115770178,142.872704761583,153.180672631326
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, -1.5707963267948966, 10.168985438766073, 36.1680681041867, 84.57213316699614].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, -1.5707963267948966, 10.168985438766073, 36.1680681041867, 84.57213316699614].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, -1.5707963267948966, 10.168985438766073, 36.1680681041867, 84.57213316699614].png",1.5707963267949,-2.30383461263251,-1.5707963267949,10.1689854387661,36.1680681041867,84.5721331669961
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, -1.308996938995747, 150.06021490636397, 50.586923675993916, 50.66511924352476].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, -1.308996938995747, 150.06021490636397, 50.586923675993916, 50.66511924352476].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, -1.308996938995747, 150.06021490636397, 50.586923675993916, 50.66511924352476].png",1.5707963267949,-2.30383461263251,-1.30899693899575,150.060214906364,50.5869236759939,50.6651192435248
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, 2.0, 116.92190648844603, 16.204839884569093, 76.58011753316154].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, 2.0, 116.92190648844603, 16.204839884569093, 76.58011753316154].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, 2.0, 116.92190648844603, 16.204839884569093, 76.58011753316154].png",1.5707963267949,-2.30383461263251,2,116.921906488446,16.2048398845691,76.5801175331615
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, 2.0943951023931953, 26.746795603669245, 91.84974933596538, 0.7698538493106177].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, 2.0943951023931953, 26.746795603669245, 91.84974933596538, 0.7698538493106177].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, 2.0943951023931953, 26.746795603669245, 91.84974933596538, 0.7698538493106177].png",1.5707963267949,-2.30383461263251,2.0943951023932,26.7467956036692,91.8497493359654,0.769853849310618
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, 1.832595714594046, 74.83269563292835, 51.16009662089589, 123.89339102018216].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, 1.832595714594046, 74.83269563292835, 51.16009662089589, 123.89339102018216].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, 1.832595714594046, 74.83269563292835, 51.16009662089589, 123.89339102018216].png",1.5707963267949,-2.30383461263251,1.83259571459405,74.8326956329283,51.1600966208959,123.893391020182
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, 1.5707963267948966, 17.244954208795978, 40.63402754281886, 137.95856927505255].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, 1.5707963267948966, 17.244954208795978, 40.63402754281886, 137.95856927505255].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, 1.5707963267948966, 17.244954208795978, 40.63402754281886, 137.95856927505255].png",1.5707963267949,-2.30383461263251,1.5707963267949,17.244954208796,40.6340275428189,137.958569275053
"capturas/raw/img_[1.5707963267948966, -2.303834612632515, 1.308996938995747, 25.1091774868817, 47.64454157613531, 39.05876211978404].png","capturas/raw1/img_[1.5707963267948966, -2.303834612632515, 1.308996938995747, 25.1091774868817, 47.64454157613531, 39.05876211978404].png","capturas/raw2/img_[1.5707963267948966, -2.303834612632515, 1.308996938995747, 25.1091774868817, 47.64454157613531, 39.05876211978404].png",1.5707963267949,-2.30383461263251,1.30899693899575,25.1091774868817,47.6445415761353,39.058762119784
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, -2.0, 166.30767096422633, 31.241939938722684, 109.38790518461238].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, -2.0, 166.30767096422633, 31.241939938722684, 109.38790518461238].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, -2.0, 166.30767096422633, 31.241939938722684, 109.38790518461238].png",1.5707963267949,-2.0943951023932,-2,166.307670964226,31.2419399387227,109.387905184612
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, -2.0943951023931953, 167.5923086752306, 162.94104557114065, 151.61230341665134].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, -2.0943951023931953, 167.5923086752306, 162.94104557114065, 151.61230341665134].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, -2.0943951023931953, 167.5923086752306, 162.94104557114065, 151.61230341665134].png",1.5707963267949,-2.0943951023932,-2.0943951023932,167.592308675231,162.941045571141,151.612303416651
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, -1.832595714594046, 119.34978779416389, 0.6885116199620467, 110.86947291688898].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, -1.832595714594046, 119.34978779416389, 0.6885116199620467, 110.86947291688898].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, -1.832595714594046, 119.34978779416389, 0.6885116199620467, 110.86947291688898].png",1.5707963267949,-2.0943951023932,-1.83259571459405,119.349787794164,0.688511619962047,110.869472916889
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, -1.5707963267948966, 108.50010038708776, 61.09110686274991, 58.06815398413438].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, -1.5707963267948966, 108.50010038708776, 61.09110686274991, 58.06815398413438].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, -1.5707963267948966, 108.50010038708776, 61.09110686274991, 58.06815398413438].png",1.5707963267949,-2.0943951023932,-1.5707963267949,108.500100387088,61.0911068627499,58.0681539841344
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, -1.308996938995747, 15.665357142859813, 147.4902481402919, 75.85353381409995].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, -1.308996938995747, 15.665357142859813, 147.4902481402919, 75.85353381409995].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, -1.308996938995747, 15.665357142859813, 147.4902481402919, 75.85353381409995].png",1.5707963267949,-2.0943951023932,-1.30899693899575,15.6653571428598,147.490248140292,75.8535338141
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, 2.0, 5.175018892111685, 126.14724904531235, 5.037203395563717].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, 2.0, 5.175018892111685, 126.14724904531235, 5.037203395563717].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, 2.0, 5.175018892111685, 126.14724904531235, 5.037203395563717].png",1.5707963267949,-2.0943951023932,2,5.17501889211168,126.147249045312,5.03720339556372
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, 2.0943951023931953, 9.881380736444555, 131.07691527251106, 37.91077400638462].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, 2.0943951023931953, 9.881380736444555, 131.07691527251106, 37.91077400638462].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, 2.0943951023931953, 9.881380736444555, 131.07691527251106, 37.91077400638462].png",1.5707963267949,-2.0943951023932,2.0943951023932,9.88138073644456,131.076915272511,37.9107740063846
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, 1.832595714594046, 25.245898697490464, 99.45283296454738, 147.55966632603463].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, 1.832595714594046, 25.245898697490464, 99.45283296454738, 147.55966632603463].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, 1.832595714594046, 25.245898697490464, 99.45283296454738, 147.55966632603463].png",1.5707963267949,-2.0943951023932,1.83259571459405,25.2458986974905,99.4528329645474,147.559666326035
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, 1.5707963267948966, 161.61578551655688, 98.23969872572691, 13.857174107215238].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, 1.5707963267948966, 161.61578551655688, 98.23969872572691, 13.857174107215238].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, 1.5707963267948966, 161.61578551655688, 98.23969872572691, 13.857174107215238].png",1.5707963267949,-2.0943951023932,1.5707963267949,161.615785516557,98.2396987257269,13.8571741072152
"capturas/raw/img_[1.5707963267948966, -2.0943951023931957, 1.308996938995747, 178.16393535141435, 0.743116392031864, 155.0824825052183].png","capturas/raw1/img_[1.5707963267948966, -2.0943951023931957, 1.308996938995747, 178.16393535141435, 0.743116392031864, 155.0824825052183].png","capturas/raw2/img_[1.5707963267948966, -2.0943951023931957, 1.308996938995747, 178.16393535141435, 0.743116392031864, 155.0824825052183].png",1.5707963267949,-2.0943951023932,1.30899693899575,178.163935351414,0.743116392031864,155.082482505218
"capturas/raw/img_[1.5707963267948966, -1.884955592153876, -2.0, 173.0352784493979, 117.83214619079385, 39.644817892345536].png","capturas/raw1/img_[1.5707963267948966, -1.884955592153876, -2.0, 173.0352784493979, 117.83214619079385, 39.644817892345536].png","capturas/raw2/img_[1.5707963267948966, -1.884955592153876, -2.0, 173.0352784493979, 117.83214619079385, 39.644817892345536].png",1.5707963267949,-1.88495559215388,-2,173.035278449398,117.832146190794,39.6448178923455
