ruta_imagen1,ruta_imagen2,ruta_imagen3,ruta_imagen1d,ruta_imagen2d,ruta_imagen3d,px,py,pz,qw,qx,qy,qz,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png","capturas/deep/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png","capturas/deep1/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png","capturas/deep2/img_[0.7853981633974483, -2.5132741228718345, -1.832595714594046, 83.16310530061558, 33.478106712342836, 74.59528270061409].png",0.921784732141911,-0.056016187805503,0.084983893553272,-0.169114265758916,0.861378476644985,-0.456486473949029,-0.145077855619561,0.785398163397448,3.76991118430776,4.45058959258554,1.48169630728103,2.06218017644492,5.48024432163874
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png","capturas/deep/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png","capturas/deep1/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png","capturas/deep2/img_[0.7853981633974483, -2.5132741228718345, -1.5707963267948966, 26.051175182741275, 90.13351070570732, 107.4456434895798].png",0.87606716161125,0.012201484975451,-0.035148022199511,0.120729564404619,0.820037174752214,-0.087674549345945,-0.552518395802406,0.785398163397448,3.76991118430776,4.71238898038469,0.918433954023016,2.16891640519313,0.631493267527119
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png","capturas/deep/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png","capturas/deep1/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png","capturas/deep2/img_[0.7853981633974483, -2.5132741228718345, -1.308996938995747, 63.67544940168019, 165.7819067351278, 73.88782072571911].png",0.94129956401476,0.092690408152961,0.073746069406845,0.046021858982205,0.777224589441074,0.615101100801769,-0.124316378069938,0.785398163397448,3.76991118430776,4.97418836818384,0.843596329884377,2.4190887484588,4.77278234674373
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png","capturas/deep/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png","capturas/deep1/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png","capturas/deep2/img_[0.7853981633974483, -2.5132741228718345, 2.0, 144.1724098297576, 46.75015945660975, 101.16927446677018].png",0.833973718754261,-0.044963044067271,0.17240789669396,0.240716352440487,0.811090678483718,-0.283377864840749,0.451535751256605,0.785398163397448,3.76991118430776,2,5.94233307180718,2.76786230635276,0.638309551896711
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png","capturas/deep/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png","capturas/deep1/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png","capturas/deep2/img_[0.7853981633974483, -2.5132741228718345, 2.0943951023931953, 135.91198280795209, 58.85948250355949, 87.56304914878925].png",0.856076744326396,-0.030828865586416,0.162290947460019,0.078766725618608,0.890947371493128,-0.252885545019623,0.368859709489851,0.785398163397448,3.76991118430776,2.0943951023932,3.96509135718076,2.31081473894329,5.88164015545477
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, 1.832595714594046, 13.69586581321931, 143.73687245748374, 169.3695997559609].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, 1.832595714594046, 13.69586581321931, 143.73687245748374, 169.3695997559609].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, 1.832595714594046, 13.69586581321931, 143.73687245748374, 169.3695997559609].png","capturas/deep/img_[0.7853981633974483, -2.5132741228718345, 1.832595714594046, 13.69586581321931, 143.73687245748374, 169.3695997559609].png","capturas/deep1/img_[0.7853981633974483, -2.5132741228718345, 1.832595714594046, 13.69586581321931, 143.73687245748374, 169.3695997559609].png","capturas/deep2/img_[0.7853981633974483, -2.5132741228718345, 1.832595714594046, 13.69586581321931, 143.73687245748374, 169.3695997559609].png",0.896052243286022,0.07864913411521,-0.012737529218994,0.659851394620489,0.362217012566759,-0.086796707543174,-0.652580496478613,0.785398163397448,3.76991118430776,1.83259571459405,1.12949519886018,5.50679569953315,6.00678176929184
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, 1.5707963267948966, 22.511195200515285, 160.3597300654248, 28.08005756335221].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, 1.5707963267948966, 22.511195200515285, 160.3597300654248, 28.08005756335221].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, 1.5707963267948966, 22.511195200515285, 160.3597300654248, 28.08005756335221].png","capturas/deep/img_[0.7853981633974483, -2.5132741228718345, 1.5707963267948966, 22.511195200515285, 160.3597300654248, 28.08005756335221].png","capturas/deep1/img_[0.7853981633974483, -2.5132741228718345, 1.5707963267948966, 22.511195200515285, 160.3597300654248, 28.08005756335221].png","capturas/deep2/img_[0.7853981633974483, -2.5132741228718345, 1.5707963267948966, 22.511195200515285, 160.3597300654248, 28.08005756335221].png",0.926215301461861,0.090216342784879,0.006004381093889,-0.075001206070678,0.745758226403888,0.643952205702086,-0.153443942892149,0.785398163397448,3.76991118430776,1.5707963267949,3.66163927897659,3.2800973859354,2.94731633463393
"capturas/raw/img_[0.7853981633974483, -2.5132741228718345, 1.308996938995747, 145.26164928691387, 149.81510815903798, 84.37447254676613].png","capturas/raw1/img_[0.7853981633974483, -2.5132741228718345, 1.308996938995747, 145.26164928691387, 149.81510815903798, 84.37447254676613].png","capturas/raw2/img_[0.7853981633974483, -2.5132741228718345, 1.308996938995747, 145.26164928691387, 149.81510815903798, 84.37447254676613].png","capturas/deep/img_[0.7853981633974483, -2.5132741228718345, 1.308996938995747, 145.26164928691387, 149.81510815903798, 84.37447254676613].png","capturas/deep1/img_[0.7853981633974483, -2.5132741228718345, 1.308996938995747, 145.26164928691387, 149.81510815903798, 84.37447254676613].png","capturas/deep2/img_[0.7853981633974483, -2.5132741228718345, 1.308996938995747, 145.26164928691387, 149.81510815903798, 84.37447254676613].png",0.816392650916409,0.082339049322789,0.178686993478911,-0.269404835683436,0.758277110486731,0.427114673904586,0.412322584341015,0.785398163397448,3.76991118430776,1.30899693899575,0.748387221783581,5.30184609390759,2.69306355343156
"capturas/raw/img_[0.7853981633974483, -2.303834612632515, -2.0, 87.32733182292115, 21.964715035888084, 135.18881617059236].png","capturas/raw1/img_[0.7853981633974483, -2.303834612632515, -2.0, 87.32733182292115, 21.964715035888084, 135.18881617059236].png","capturas/raw2/img_[0.7853981633974483, -2.303834612632515, -2.0, 87.32733182292115, 21.964715035888084, 135.18881617059236].png","capturas/deep/img_[0.7853981633974483, -2.303834612632515, -2.0, 87.32733182292115, 21.964715035888084, 135.18881617059236].png","capturas/deep1/img_[0.7853981633974483, -2.303834612632515, -2.0, 87.32733182292115, 21.964715035888084, 135.18881617059236].png","capturas/deep2/img_[0.7853981633974483, -2.303834612632515, -2.0, 87.32733182292115, 21.964715035888084, 135.18881617059236].png",0.920228075605553,-0.06371829694245,0.10892822982189,0.281106438347172,0.778853171622708,-0.533764390407677,0.171646389142732,0.785398163397448,3.97935069454708,4.28318530717959,5.64592282958664,3.11515911434941,3.24192471982075
"capturas/raw/img_[0.7853981633974483, -2.303834612632515, -2.0943951023931953, 59.42046752555262, 39.86034265335423, 50.3937743578281].png","capturas/raw1/img_[0.7853981633974483, -2.303834612632515, -2.0943951023931953, 59.42046752555262, 39.86034265335423, 50.3937743578281].png","capturas/raw2/img_[0.7853981633974483, -2.303834612632515, -2.0943951023931953, 59.42046752555262, 39.86034265335423, 50.3937743578281].png","capturas/deep/img_[0.7853981633974483, -2.303834612632515, -2.0943951023931953, 59.42046752555262, 39.86034265335423, 50.3937743578281].png","capturas/deep1/img_[0.7853981633974483, -2.303834612632515, -2.0943951023931953, 59.42046752555262, 39.86034265335423, 50.3937743578281].png","capturas/deep2/img_[0.7853981633974483, -2.303834612632515, -2.0943951023931953, 59.42046752555262, 39.86034265335423, 50.3937743578281].png",0.926417298675139,-0.050480228638973,0.033949400114917,-0.417759935295593,0.76684600787549,-0.290701870192427,-0.391045086062811,0.785398163397448,3.97935069454708,4.18879020478639,2.87179976093638,2.16123081027676,0.128291900391488
"capturas/raw/img_[0.7853981633974483, -2.303834612632515, -1.832595714594046, 50.11564412805749, 113.57837297106917, 36.26814524746193].png","capturas/raw1/img_[0.7853981633974483, -2.303834612632515, -1.832595714594046, 50.11564412805749, 113.57837297106917, 36.26814524746193].png","capturas/raw2/img_[0.7853981633974483, -2.303834612632515, -1.832595714594046, 50.11564412805749, 113.57837297106917, 36.26814524746193].png","capturas/deep/img_[0.7853981633974483, -2.303834612632515, -1.832595714594046, 50.11564412805749, 113.57837297106917, 36.26814524746193].png","capturas/deep1/img_[0.7853981633974483, -2.303834612632515, -1.832595714594046, 50.11564412805749, 113.57837297106917, 36.26814524746193].png","capturas/deep2/img_[0.7853981633974483, -2.303834612632515, -1.832595714594046, 50.11564412805749, 113.57837297106917, 36.26814524746193].png",0.906843183118183,0.045354938234612,0.00225512086082,-0.34760178471825,0.841843162855146,0.333101003459499,-0.243960672873738,0.785398163397448,3.97935069454708,4.45058959258554,6.13334697780048,0.481037441836527,4.85221871156405
"capturas/raw/img_[0.7853981633974483, -2.303834612632515, -1.5707963267948966, 45.528065958334295, 76.78887077702049, 133.1674474868201].png","capturas/raw1/img_[0.7853981633974483, -2.303834612632515, -1.5707963267948966, 45.528065958334295, 76.78887077702049, 133.1674474868201].png","capturas/raw2/img_[0.7853981633974483, -2.303834612632515, -1.5707963267948966, 45.528065958334295, 76.78887077702049, 133.1674474868201].png","capturas/deep/img_[0.7853981633974483, -2.303834612632515, -1.5707963267948966, 45.528065958334295, 76.78887077702049, 133.1674474868201].png","capturas/deep1/img_[0.7853981633974483, -2.303834612632515, -1.5707963267948966, 45.528065958334295, 76.78887077702049, 133.1674474868201].png","capturas/deep2/img_[0.7853981633974483, -2.303834612632515, -1.5707963267948966, 45.528065958334295, 76.78887077702049, 133.1674474868201].png",0.900778894662498,-0.006462151358846,-0.005858846285206,0.283670956678609,0.862002128869228,-0.249547810498518,-0.337948233369191,0.785398163397448,3.97935069454708,4.71238898038469,1.54576880807728,1.39064709086555,1.22055603604877
"capturas/raw/img_[0.7853981633974483, -2.303834612632515, -1.308996938995747, 94.65254759342379, 41.942534850959234, 171.55337412731447].png","capturas/raw1/img_[0.7853981633974483, -2.303834612632515, -1.308996938995747, 94.65254759342379, 41.942534850959234, 171.55337412731447].png","capturas/raw2/img_[0.7853981633974483, -2.303834612632515, -1.308996938995747, 94.65254759342379, 41.942534850959234, 171.55337412731447].png","capturas/deep/img_[0.7853981633974483, -2.303834612632515, -1.308996938995747, 94.65254759342379, 41.942534850959234, 171.55337412731447].png","capturas/deep1/img_[0.7853981633974483, -2.303834612632515, -1.308996938995747, 94.65254759342379, 41.942534850959234, 171.55337412731447].png","capturas/deep2/img_[0.7853981633974483, -2.303834612632515, -1.308996938995747, 94.65254759342379, 41.942534850959234, 171.55337412731447].png",0.910532555664878,-0.048739607079462,0.103207789779068,0.594550150400618,0.693287502049134,-0.301054898118993,0.274278155308871,0.785398163397448,3.97935069454708,4.97418836818384,0.404767985730089,4.24342300788176,1.90737083346524
"capturas/raw/img_[0.7853981633974483, -2.303834612632515, 2.0, 26.060887474748572, 127.30005302485289, 35.49649713982571].png","capturas/raw1/img_[0.7853981633974483, -2.303834612632515, 2.0, 26.060887474748572, 127.30005302485289, 35.49649713982571].png","capturas/raw2/img_[0.7853981633974483, -2.303834612632515, 2.0, 26.060887474748572, 127.30005302485289, 35.49649713982571].png","capturas/deep/img_[0.7853981633974483, -2.303834612632515, 2.0, 26.060887474748572, 127.30005302485289, 35.49649713982571].png","capturas/deep1/img_[0.7853981633974483, -2.303834612632515, 2.0, 26.060887474748572, 127.30005302485289, 35.49649713982571].png","capturas/deep2/img_[0.7853981633974483, -2.303834612632515, 2.0, 26.060887474748572, 127.30005302485289, 35.49649713982571].png",0.8966062488622,0.062168846498673,0.003731015091137,-0.221698584864053,0.789739547425864,0.469230530448703,-0.327083925003503,0.785398163397448,3.97935069454708,2,0.928146246030352,1.63634688126135,4.08057060392784
"capturas/raw/img_[0.7853981633974483, -2.303834612632515, 2.0943951023931953, 85.55479526889101, 99.14712953002476, 170.73047824617936].png","capturas/raw1/img_[0.7853981633974483, -2.303834612632515, 2.0943951023931953, 85.55479526889101, 99.14712953002476, 170.73047824617936].png","capturas/raw2/img_[0.7853981633974483, -2.303834612632515, 2.0943951023931953, 85.55479526889101, 99.14712953002476, 170.73047824617936].png","capturas/deep/img_[0.7853981633974483, -2.303834612632515, 2.0943951023931953, 85.55479526889101, 99.14712953002476, 170.73047824617936].png","capturas/deep1/img_[0.7853981633974483, -2.303834612632515, 2.0943951023931953, 85.55479526889101, 99.14712953002476, 170.73047824617936].png","capturas/deep2/img_[0.7853981633974483, -2.303834612632515, 2.0943951023931953, 85.55479526889101, 99.14712953002476, 170.73047824617936].png",0.913240326894122,0.025603764091969,0.09076450597107,0.642328065773242,0.761201867796092,0.033923172376185,-0.082677631555837,0.785398163397448,3.97935069454708,2.0943951023932,3.87338627555648,4.89934992233108,1.08447495233022
"capturas/raw/img_[0.7853981633974483, -2.303834612632515, 1.832595714594046, 103.03935770741695, 31.762702753077917, 104.7567878244923].png","capturas/raw1/img_[0.7853981633974483, -2.303834612632515, 1.832595714594046, 103.03935770741695, 31.762702753077917, 104.7567878244923].png","capturas/raw2/img_[0.7853981633974483, -2.303834612632515, 1.832595714594046, 103.03935770741695, 31.762702753077917, 104.7567878244923].png","capturas/deep/img_[0.7853981633974483, -2.303834612632515, 1.832595714594046, 103.03935770741695, 31.762702753077917, 104.7567878244923].png","capturas/deep1/img_[0.7853981633974483, -2.303834612632515, 1.832595714594046, 103.03935770741695, 31.762702753077917, 104.7567878244923].png","capturas/deep2/img_[0.7853981633974483, -2.303834612632515, 1.832595714594046, 103.03935770741695, 31.762702753077917, 104.7567878244923].png",0.895826303408307,-0.057700397093372,0.153694063861435,0.158480753618222,0.855440377915316,-0.466323853368306,0.160148913029204,0.785398163397448,3.97935069454708,1.83259571459405,2.50839279254372,0.346776217180054,4.22582290961868
